,datetime,download_traffic,total_traffic,date,hour,total_traffic_lag_week
292,2017-02-18 18:00:00,577024.0,663752.8178,2017-02-18 00:00:00,18,1332640.4270000001
293,2017-02-18 22:00:00,65701.54667000001,82018.41777999999,2017-02-18 00:00:00,22,183083.8044
294,2017-02-19 02:00:00,9455.502222,11059.768890000001,2017-02-19 00:00:00,2,45564.58667
295,2017-02-19 06:00:00,8122.026667,8791.608889,2017-02-19 00:00:00,6,186.0266667
296,2017-02-19 10:00:00,170948.2667,200352.4267,2017-02-19 00:00:00,10,293793.5644
297,2017-02-19 14:00:00,586731.52,797234.6311,2017-02-19 00:00:00,14,612982.3289
298,2017-02-19 18:00:00,303005.5822,402451.9111,2017-02-19 00:00:00,18,631099.7333
299,2017-02-19 22:00:00,110274.56,122265.0311,2017-02-19 00:00:00,22,35108.97778
300,2017-02-20 02:00:00,334.5066667,457.3866666999999,2017-02-20 00:00:00,2,1588.906667
301,2017-02-20 06:00:00,831.1466667000001,1130.9511109999999,2017-02-20 00:00:00,6,50341.546669999996
302,2017-02-20 10:00:00,147884.3733,157904.7822,2017-02-20 00:00:00,10,346163.2
303,2017-02-20 14:00:00,1215082.951,1284398.08,2017-02-20 00:00:00,14,351389.5822
304,2017-02-20 18:00:00,417063.2533,570003.3422,2017-02-20 00:00:00,18,468687.6444
305,2017-02-20 22:00:00,39776.14222,42621.72444,2017-02-20 00:00:00,22,30027.66222
306,2017-02-21 02:00:00,10.24,17.63555556,2017-02-21 00:00:00,2,26877.724439999998
307,2017-02-21 06:00:00,7.964444444,7.964444444,2017-02-21 00:00:00,6,115038.4356
308,2017-02-21 10:00:00,444032.0,572348.8711,2017-02-21 00:00:00,10,182132.0533
309,2017-02-21 14:00:00,486476.2311,617939.6267,2017-02-21 00:00:00,14,230993.92
310,2017-02-21 18:00:00,592552.96,729568.1422,2017-02-21 00:00:00,18,463341.2267
311,2017-02-21 22:00:00,93830.82667000001,117833.9556,2017-02-21 00:00:00,22,3317.191111
312,2017-02-22 02:00:00,149839.0756,154399.2889,2017-02-22 00:00:00,2,3277.368889
313,2017-02-22 06:00:00,101923.2711,106323.6267,2017-02-22 00:00:00,6,40870.115560000006
314,2017-02-22 10:00:00,135162.3111,158129.4933,2017-02-22 00:00:00,10,174398.0089
315,2017-02-22 14:00:00,779020.5156,852070.9689,2017-02-22 00:00:00,14,438809.6
316,2017-02-22 18:00:00,74031.78667,91437.51111,2017-02-22 00:00:00,18,284222.0089
317,2017-02-22 22:00:00,590.5066667,746.3822222,2017-02-22 00:00:00,22,7508.195556000001
318,2017-02-23 02:00:00,25.6,39.25333333,2017-02-23 00:00:00,2,0.0
319,2017-02-23 06:00:00,9268.337778000001,9883.306667,2017-02-23 00:00:00,6,0.0
320,2017-02-23 10:00:00,224628.0533,259517.44,2017-02-23 00:00:00,10,88602.16889
321,2017-02-23 14:00:00,529821.5822,712598.1867,2017-02-23 00:00:00,14,1424252.0180000002
322,2017-02-23 18:00:00,1523305.813,1730549.1909999999,2017-02-23 00:00:00,18,420403.2
323,2017-02-23 22:00:00,17253.83111,19392.28444,2017-02-23 00:00:00,22,8106.666667
324,2017-02-24 02:00:00,81473.42222000001,83366.11556,2017-02-24 00:00:00,2,18.20444444
325,2017-02-24 06:00:00,749.7955556,867.5555555999999,2017-02-24 00:00:00,6,1601.4222220000001
326,2017-02-24 10:00:00,138286.6489,176919.8933,2017-02-24 00:00:00,10,251868.16
327,2017-02-24 14:00:00,506751.4311,698313.3867,2017-02-24 00:00:00,14,1312907.947
328,2017-02-24 18:00:00,687226.3111,835597.6533,2017-02-24 00:00:00,18,875328.2844
329,2017-02-24 22:00:00,355777.4222,457226.24,2017-02-24 00:00:00,22,179917.9378
330,2017-02-25 02:00:00,39081.528889999994,48697.457780000004,2017-02-25 00:00:00,2,7067.875556
331,2017-02-25 06:00:00,0.0,0.0,2017-02-25 00:00:00,6,2800.0711109999997
332,2017-02-25 10:00:00,317070.2222,335058.4889,2017-02-25 00:00:00,10,132309.3333
333,2017-02-25 14:00:00,868219.4489,958917.9733,2017-02-25 00:00:00,14,858777.6
334,2017-02-25 18:00:00,367862.3289,509931.52,2017-02-25 00:00:00,18,663752.8178
335,2017-02-25 22:00:00,120214.7556,149857.28,2017-02-25 00:00:00,22,82018.41777999999
336,2017-02-26 02:00:00,6531.4133329999995,8081.635556,2017-02-26 00:00:00,2,11059.768890000001
337,2017-02-26 06:00:00,114.34666670000001,161.5644444,2017-02-26 00:00:00,6,8791.608889
338,2017-02-26 10:00:00,29304.035560000004,35340.51556,2017-02-26 00:00:00,10,200352.4267
339,2017-02-26 14:00:00,615709.0133,701107.7689,2017-02-26 00:00:00,14,797234.6311
340,2017-02-26 18:00:00,80129.70667,108229.9733,2017-02-26 00:00:00,18,402451.9111
341,2017-02-26 22:00:00,206514.0622,217827.5556,2017-02-26 00:00:00,22,122265.0311
342,2017-02-27 02:00:00,5006.222222,6725.973333,2017-02-27 00:00:00,2,457.3866666999999
343,2017-02-27 06:00:00,2839.3244440000003,3350.1866670000004,2017-02-27 00:00:00,6,1130.9511109999999
344,2017-02-27 10:00:00,271013.5467,280574.2933,2017-02-27 00:00:00,10,157904.7822
345,2017-02-27 14:00:00,256901.6889,302814.4356,2017-02-27 00:00:00,14,1284398.08
346,2017-02-27 18:00:00,134185.5289,163810.9867,2017-02-27 00:00:00,18,570003.3422
347,2017-02-27 22:00:00,80907.37778,91893.19111,2017-02-27 00:00:00,22,42621.72444
348,2017-02-28 02:00:00,162.1333333,292.4088889,2017-02-28 00:00:00,2,17.63555556
349,2017-02-28 06:00:00,252.5866667,395.9466667,2017-02-28 00:00:00,6,7.964444444
350,2017-02-28 10:00:00,586002.7733,614634.3822,2017-02-28 00:00:00,10,572348.8711
351,2017-02-28 14:00:00,343527.5378,388027.7333,2017-02-28 00:00:00,14,617939.6267
352,2017-02-28 18:00:00,134768.64,191385.0311,2017-02-28 00:00:00,18,729568.1422
353,2017-02-28 22:00:00,40614.115560000006,45499.16444,2017-02-28 00:00:00,22,117833.9556
354,2017-03-01 02:00:00,543.2888889,688.9244444,2017-03-01 00:00:00,2,154399.2889
355,2017-03-01 06:00:00,255.4311111,277.6177778,2017-03-01 00:00:00,6,106323.6267
356,2017-03-01 10:00:00,243772.3022,482200.4622,2017-03-01 00:00:00,10,158129.4933
357,2017-03-01 14:00:00,331453.44,482879.7156,2017-03-01 00:00:00,14,852070.9689
358,2017-03-01 18:00:00,239804.8711,283934.1511,2017-03-01 00:00:00,18,91437.51111
359,2017-03-01 22:00:00,178103.7511,329778.0622,2017-03-01 00:00:00,22,746.3822222
360,2017-03-02 02:00:00,11646.86222,14641.493330000001,2017-03-02 00:00:00,2,39.25333333
361,2017-03-02 06:00:00,33610.52444,37216.14222,2017-03-02 00:00:00,6,9883.306667
362,2017-03-02 10:00:00,63772.44444,69821.44,2017-03-02 00:00:00,10,259517.44
363,2017-03-02 14:00:00,773410.1333,828368.7822,2017-03-02 00:00:00,14,712598.1867
364,2017-03-02 18:00:00,308487.9644,327367.68,2017-03-02 00:00:00,18,1730549.1909999999
365,2017-03-02 22:00:00,161360.7822,216582.2578,2017-03-02 00:00:00,22,19392.28444
366,2017-03-03 02:00:00,2840.4622219999997,3339.377778,2017-03-03 00:00:00,2,83366.11556
367,2017-03-03 06:00:00,64522.80889,68263.25332999999,2017-03-03 00:00:00,6,867.5555555999999
368,2017-03-03 10:00:00,21513.67111,37965.36889,2017-03-03 00:00:00,10,176919.8933
369,2017-03-03 14:00:00,560111.5022,694369.8489,2017-03-03 00:00:00,14,698313.3867
370,2017-03-03 18:00:00,886966.6133,943925.4756,2017-03-03 00:00:00,18,835597.6533
371,2017-03-03 22:00:00,118834.6311,126933.3333,2017-03-03 00:00:00,22,457226.24
372,2017-03-04 02:00:00,22412.51556,24420.693330000002,2017-03-04 00:00:00,2,48697.457780000004
373,2017-03-04 06:00:00,732.16,1244.16,2017-03-04 00:00:00,6,0.0
374,2017-03-04 10:00:00,649374.1511,664088.4622,2017-03-04 00:00:00,10,335058.4889
375,2017-03-04 14:00:00,2633047.609,3146779.307,2017-03-04 00:00:00,14,958917.9733
376,2017-03-04 18:00:00,323583.4311,343065.6,2017-03-04 00:00:00,18,509931.52
377,2017-03-04 22:00:00,9807.644444,18976.426669999997,2017-03-04 00:00:00,22,149857.28
378,2017-03-05 02:00:00,0.0,0.0,2017-03-05 00:00:00,2,8081.635556
379,2017-03-05 06:00:00,0.0,0.0,2017-03-05 00:00:00,6,161.5644444
380,2017-03-05 10:00:00,227190.3289,231582.72,2017-03-05 00:00:00,10,35340.51556
381,2017-03-05 14:00:00,1861449.3869999999,1902008.889,2017-03-05 00:00:00,14,701107.7689
382,2017-03-05 18:00:00,68641.56444,74567.68,2017-03-05 00:00:00,18,108229.9733
383,2017-03-05 22:00:00,5543.253333,6505.244444,2017-03-05 00:00:00,22,217827.5556
384,2017-03-06 02:00:00,16159.857780000002,16919.32444,2017-03-06 00:00:00,2,6725.973333
385,2017-03-06 06:00:00,104329.6711,110177.8489,2017-03-06 00:00:00,6,3350.1866670000004
386,2017-03-06 10:00:00,176794.1689,193805.0844,2017-03-06 00:00:00,10,280574.2933
387,2017-03-06 14:00:00,736495.5022,781009.92,2017-03-06 00:00:00,14,302814.4356
388,2017-03-06 18:00:00,51228.44444,68271.21777999999,2017-03-06 00:00:00,18,163810.9867
389,2017-03-06 22:00:00,83657.38667,96626.91556000001,2017-03-06 00:00:00,22,91893.19111
390,2017-03-07 02:00:00,0.0,4.551111111,2017-03-07 00:00:00,2,292.4088889
391,2017-03-07 06:00:00,84555.09332999999,88531.62667,2017-03-07 00:00:00,6,395.9466667
392,2017-03-07 10:00:00,338915.5556,358250.9511,2017-03-07 00:00:00,10,614634.3822
393,2017-03-07 14:00:00,416266.8089,669697.7067,2017-03-07 00:00:00,14,388027.7333
394,2017-03-07 18:00:00,481515.52,647414.8978,2017-03-07 00:00:00,18,191385.0311
395,2017-03-07 22:00:00,87554.27556000001,94044.72889,2017-03-07 00:00:00,22,45499.16444
396,2017-03-08 02:00:00,32554.09778,71578.16889,2017-03-08 00:00:00,2,688.9244444
397,2017-03-08 06:00:00,61919.00444,66936.60444,2017-03-08 00:00:00,6,277.6177778
398,2017-03-08 10:00:00,118444.3733,130587.8756,2017-03-08 00:00:00,10,482200.4622
399,2017-03-08 14:00:00,822926.7911,934979.1289,2017-03-08 00:00:00,14,482879.7156
400,2017-03-08 18:00:00,279154.9156,313791.7156,2017-03-08 00:00:00,18,283934.1511
401,2017-03-08 22:00:00,254924.2311,308853.1911,2017-03-08 00:00:00,22,329778.0622
402,2017-03-09 02:00:00,123009.1378,129376.7111,2017-03-09 00:00:00,2,14641.493330000001
403,2017-03-09 06:00:00,823.1822222,945.4933332999999,2017-03-09 00:00:00,6,37216.14222
404,2017-03-09 10:00:00,126124.3733,165641.6711,2017-03-09 00:00:00,10,69821.44
405,2017-03-09 14:00:00,2351332.693,2543149.511,2017-03-09 00:00:00,14,828368.7822
406,2017-03-09 18:00:00,660645.5467,786362.0267,2017-03-09 00:00:00,18,327367.68
407,2017-03-09 22:00:00,171977.9556,183273.2444,2017-03-09 00:00:00,22,216582.2578
408,2017-03-10 02:00:00,58155.23556,60063.288889999996,2017-03-10 00:00:00,2,3339.377778
409,2017-03-10 06:00:00,888.0355556,3236.977778,2017-03-10 00:00:00,6,68263.25332999999
410,2017-03-10 10:00:00,75505.20889,118530.2756,2017-03-10 00:00:00,10,37965.36889
411,2017-03-10 14:00:00,619737.8844,702927.0756,2017-03-10 00:00:00,14,694369.8489
412,2017-03-10 18:00:00,354069.0489,413908.1956,2017-03-10 00:00:00,18,943925.4756
413,2017-03-10 22:00:00,287390.72,315547.8756,2017-03-10 00:00:00,22,126933.3333
414,2017-03-11 02:00:00,4553.386667,6109.297778,2017-03-11 00:00:00,2,24420.693330000002
415,2017-03-11 06:00:00,22095.07556,23303.96444,2017-03-11 00:00:00,6,1244.16
416,2017-03-11 10:00:00,40681.244439999995,47220.62222,2017-03-11 00:00:00,10,664088.4622
417,2017-03-11 14:00:00,173691.4489,229996.0889,2017-03-11 00:00:00,14,3146779.307
418,2017-03-11 18:00:00,164652.9422,192761.7422,2017-03-11 00:00:00,18,343065.6
419,2017-03-11 22:00:00,160700.8711,213009.6356,2017-03-11 00:00:00,22,18976.426669999997
420,2017-03-12 02:00:00,2865.493333,3770.595556,2017-03-12 00:00:00,2,0.0
421,2017-03-12 06:00:00,303.2177778,356.12444439999996,2017-03-12 00:00:00,6,0.0
422,2017-03-12 10:00:00,18826.24,19822.93333,2017-03-12 00:00:00,10,231582.72
423,2017-03-12 14:00:00,253338.7378,270715.4489,2017-03-12 00:00:00,14,1902008.889
424,2017-03-12 18:00:00,137659.7333,194368.8533,2017-03-12 00:00:00,18,74567.68
425,2017-03-12 22:00:00,387742.1511,399481.7422,2017-03-12 00:00:00,22,6505.244444
426,2017-03-13 02:00:00,122.88,133.6888889,2017-03-13 00:00:00,2,16919.32444
427,2017-03-13 06:00:00,1034.8088890000001,1103.644444,2017-03-13 00:00:00,6,110177.8489
428,2017-03-13 10:00:00,46837.19111,50852.97778,2017-03-13 00:00:00,10,193805.0844
429,2017-03-13 14:00:00,256282.7378,283619.5556,2017-03-13 00:00:00,14,781009.92
430,2017-03-13 18:00:00,140854.0444,157838.7911,2017-03-13 00:00:00,18,68271.21777999999
431,2017-03-13 22:00:00,26312.81778,28101.40444,2017-03-13 00:00:00,22,96626.91556000001
432,2017-03-14 02:00:00,1482.524444,2098.631111,2017-03-14 00:00:00,2,4.551111111
433,2017-03-14 06:00:00,1129.813333,1518.364444,2017-03-14 00:00:00,6,88531.62667
434,2017-03-14 10:00:00,61903.075560000005,68564.19556000001,2017-03-14 00:00:00,10,358250.9511
435,2017-03-14 14:00:00,375895.6089,509386.5244,2017-03-14 00:00:00,14,669697.7067
436,2017-03-14 18:00:00,192627.4844,216875.2356,2017-03-14 00:00:00,18,647414.8978
437,2017-03-14 22:00:00,324399.7867,338759.1111,2017-03-14 00:00:00,22,94044.72889
438,2017-03-15 02:00:00,72.24888889,105.24444440000002,2017-03-15 00:00:00,2,71578.16889
439,2017-03-15 06:00:00,21878.32889,27497.24444,2017-03-15 00:00:00,6,66936.60444
440,2017-03-15 10:00:00,18905.31556,21012.48,2017-03-15 00:00:00,10,130587.8756
441,2017-03-15 14:00:00,91593.38667,96765.15556,2017-03-15 00:00:00,14,934979.1289
442,2017-03-15 18:00:00,98896.78222000001,121030.5422,2017-03-15 00:00:00,18,313791.7156
443,2017-03-15 22:00:00,3313844.338,3431008.711,2017-03-15 00:00:00,22,308853.1911
444,2017-03-16 02:00:00,1036851.2,1057974.613,2017-03-16 00:00:00,2,129376.7111
445,2017-03-16 06:00:00,2656845.369,2711995.164,2017-03-16 00:00:00,6,945.4933332999999
446,2017-03-16 10:00:00,2419791.076,2486748.16,2017-03-16 00:00:00,10,165641.6711
447,2017-03-16 14:00:00,809755.3067,869051.7333,2017-03-16 00:00:00,14,2543149.511
448,2017-03-16 18:00:00,291504.9244,584370.0622,2017-03-16 00:00:00,18,786362.0267
449,2017-03-16 22:00:00,166031.36,348369.92,2017-03-16 00:00:00,22,183273.2444
450,2017-03-17 02:00:00,732.7288888999999,1005.226667,2017-03-17 00:00:00,2,60063.288889999996
451,2017-03-17 06:00:00,65172.48,70711.18222,2017-03-17 00:00:00,6,3236.977778
452,2017-03-17 10:00:00,448234.3822,459739.0222,2017-03-17 00:00:00,10,118530.2756
453,2017-03-17 14:00:00,243101.5822,308491.9467,2017-03-17 00:00:00,14,702927.0756
454,2017-03-17 18:00:00,299038.1511,339924.1956,2017-03-17 00:00:00,18,413908.1956
455,2017-03-17 22:00:00,131310.9333,144757.76,2017-03-17 00:00:00,22,315547.8756
456,2017-03-18 02:00:00,7686.826667,9445.262222,2017-03-18 00:00:00,2,6109.297778
457,2017-03-18 06:00:00,11699.2,17509.26222,2017-03-18 00:00:00,6,23303.96444
458,2017-03-18 10:00:00,713440.7111,734804.1956,2017-03-18 00:00:00,10,47220.62222
459,2017-03-18 14:00:00,294654.2933,373340.7289,2017-03-18 00:00:00,14,229996.0889
460,2017-03-18 18:00:00,2083787.6619999998,2763270.827,2017-03-18 00:00:00,18,192761.7422
461,2017-03-18 22:00:00,384995.5556,559377.0667,2017-03-18 00:00:00,22,213009.6356
462,2017-03-19 02:00:00,4221.155556000001,5048.32,2017-03-19 00:00:00,2,3770.595556
463,2017-03-19 06:00:00,17672.533330000002,20533.47556,2017-03-19 00:00:00,6,356.12444439999996
464,2017-03-19 10:00:00,496228.1244,510193.2089,2017-03-19 00:00:00,10,19822.93333
465,2017-03-19 14:00:00,443666.2044,476770.9867,2017-03-19 00:00:00,14,270715.4489
466,2017-03-19 18:00:00,391971.2711,463638.1867,2017-03-19 00:00:00,18,194368.8533
467,2017-03-19 22:00:00,149606.4,161159.3956,2017-03-19 00:00:00,22,399481.7422
468,2017-03-20 02:00:00,9664.284443999999,11205.973329999999,2017-03-20 00:00:00,2,133.6888889
469,2017-03-20 06:00:00,53287.82222,77290.95111000001,2017-03-20 00:00:00,6,1103.644444
470,2017-03-20 10:00:00,360070.2578,389154.7022,2017-03-20 00:00:00,10,50852.97778
471,2017-03-20 14:00:00,1397934.649,1483572.907,2017-03-20 00:00:00,14,283619.5556
472,2017-03-20 18:00:00,425271.7511,453930.6667,2017-03-20 00:00:00,18,157838.7911
473,2017-03-20 22:00:00,143220.6222,159516.4444,2017-03-20 00:00:00,22,28101.40444
474,2017-03-21 02:00:00,539.3066667,704.2844444,2017-03-21 00:00:00,2,2098.631111
475,2017-03-21 06:00:00,19105.564440000002,20140.942219999997,2017-03-21 00:00:00,6,1518.364444
476,2017-03-21 10:00:00,221471.8578,262956.9422,2017-03-21 00:00:00,10,68564.19556000001
477,2017-03-21 14:00:00,933567.7156,1366410.24,2017-03-21 00:00:00,14,509386.5244
478,2017-03-21 18:00:00,987972.8356,1053584.498,2017-03-21 00:00:00,18,216875.2356
479,2017-03-21 22:00:00,321373.8667,349879.7511,2017-03-21 00:00:00,22,338759.1111
480,2017-03-22 02:00:00,10269.01333,11487.57333,2017-03-22 00:00:00,2,105.24444440000002
481,2017-03-22 06:00:00,581.9733332999999,736.7111111,2017-03-22 00:00:00,6,27497.24444
482,2017-03-22 10:00:00,20732.58667,24662.47111,2017-03-22 00:00:00,10,21012.48
483,2017-03-22 14:00:00,152235.2356,203672.4622,2017-03-22 00:00:00,14,96765.15556
484,2017-03-22 18:00:00,286043.0222,326846.0089,2017-03-22 00:00:00,18,121030.5422
485,2017-03-22 22:00:00,67487.28889,148122.7378,2017-03-22 00:00:00,22,3431008.711
486,2017-03-23 02:00:00,10801.49333,221957.6889,2017-03-23 00:00:00,2,1057974.613
487,2017-03-23 06:00:00,12772.69333,13745.493330000001,2017-03-23 00:00:00,6,2711995.164
488,2017-03-23 10:00:00,321749.3333,341466.4533,2017-03-23 00:00:00,10,2486748.16
489,2017-03-23 14:00:00,468983.4667,573392.2133,2017-03-23 00:00:00,14,869051.7333
490,2017-03-23 18:00:00,220900.1244,233568.7111,2017-03-23 00:00:00,18,584370.0622
491,2017-03-23 22:00:00,224155.3067,247226.0267,2017-03-23 00:00:00,22,348369.92
492,2017-03-24 02:00:00,0.0,0.0,2017-03-24 00:00:00,2,1005.226667
493,2017-03-24 06:00:00,6942.151111,7820.515556,2017-03-24 00:00:00,6,70711.18222
494,2017-03-24 10:00:00,86328.88889,104038.4,2017-03-24 00:00:00,10,459739.0222
495,2017-03-24 14:00:00,280521.3867,356304.7822,2017-03-24 00:00:00,14,308491.9467
496,2017-03-24 18:00:00,1031755.662,1332068.693,2017-03-24 00:00:00,18,339924.1956
497,2017-03-24 22:00:00,262909.1556,716613.9733,2017-03-24 00:00:00,22,144757.76
498,2017-03-25 02:00:00,170171.7333,175701.3333,2017-03-25 00:00:00,2,9445.262222
499,2017-03-25 06:00:00,630.8977778,702.0088889,2017-03-25 00:00:00,6,17509.26222
500,2017-03-25 10:00:00,324334.9333,385554.7733,2017-03-25 00:00:00,10,734804.1956
501,2017-03-25 14:00:00,1339426.133,1653567.716,2017-03-25 00:00:00,14,373340.7289
502,2017-03-25 18:00:00,1623955.9109999998,2084743.9640000002,2017-03-25 00:00:00,18,2763270.827
503,2017-03-25 22:00:00,2781579.9469999997,3324785.778,2017-03-25 00:00:00,22,559377.0667
504,2017-03-26 02:00:00,181667.2711,193955.2711,2017-03-26 00:00:00,2,5048.32
505,2017-03-26 06:00:00,36628.48,39481.457780000004,2017-03-26 00:00:00,6,20533.47556
506,2017-03-26 10:00:00,248016.2133,312830.8622,2017-03-26 00:00:00,10,510193.2089
507,2017-03-26 14:00:00,723213.0844,926524.8711,2017-03-26 00:00:00,14,476770.9867
508,2017-03-26 18:00:00,643308.6578,695055.36,2017-03-26 00:00:00,18,463638.1867
509,2017-03-26 22:00:00,228402.0622,281885.0133,2017-03-26 00:00:00,22,161159.3956
510,2017-03-27 02:00:00,2415.502222,3256.888889,2017-03-27 00:00:00,2,11205.973329999999
511,2017-03-27 06:00:00,2900.764444,3433.8133329999996,2017-03-27 00:00:00,6,77290.95111000001
512,2017-03-27 10:00:00,326293.0489,381247.7156,2017-03-27 00:00:00,10,389154.7022
513,2017-03-27 14:00:00,557176.0356,655478.8978,2017-03-27 00:00:00,14,1483572.907
514,2017-03-27 18:00:00,324418.56,591976.6756,2017-03-27 00:00:00,18,453930.6667
515,2017-03-27 22:00:00,295090.6311,324322.9867,2017-03-27 00:00:00,22,159516.4444
516,2017-03-28 02:00:00,209186.1333,219036.4444,2017-03-28 00:00:00,2,704.2844444
517,2017-03-28 06:00:00,60041.67111,62673.92,2017-03-28 00:00:00,6,20140.942219999997
518,2017-03-28 10:00:00,58522.737779999996,63188.76444,2017-03-28 00:00:00,10,262956.9422
519,2017-03-28 14:00:00,576591.6444,618137.6,2017-03-28 00:00:00,14,1366410.24
520,2017-03-28 18:00:00,266640.4978,304171.8044,2017-03-28 00:00:00,18,1053584.498
521,2017-03-28 22:00:00,22505.81333,26482.915559999998,2017-03-28 00:00:00,22,349879.7511
522,2017-03-29 02:00:00,30459.448889999996,33879.04,2017-03-29 00:00:00,2,11487.57333
523,2017-03-29 06:00:00,23713.564440000002,25068.65778,2017-03-29 00:00:00,6,736.7111111
524,2017-03-29 10:00:00,256215.6089,328853.0489,2017-03-29 00:00:00,10,24662.47111
525,2017-03-29 14:00:00,2193258.951,2541641.387,2017-03-29 00:00:00,14,203672.4622
526,2017-03-29 18:00:00,2812143.502,3280003.982,2017-03-29 00:00:00,18,326846.0089
527,2017-03-29 22:00:00,162783.0044,177675.9467,2017-03-29 00:00:00,22,148122.7378
528,2017-03-30 02:00:00,27248.64,28802.275560000002,2017-03-30 00:00:00,2,221957.6889
529,2017-03-30 06:00:00,1675.377778,1955.271111,2017-03-30 00:00:00,6,13745.493330000001
530,2017-03-30 10:00:00,641486.5067,665836.6578,2017-03-30 00:00:00,10,341466.4533
531,2017-03-30 14:00:00,1194068.196,1332480.5690000001,2017-03-30 00:00:00,14,573392.2133
532,2017-03-30 18:00:00,171560.96,232108.9422,2017-03-30 00:00:00,18,233568.7111
533,2017-03-30 22:00:00,183862.6133,209506.4178,2017-03-30 00:00:00,22,247226.0267
534,2017-03-31 02:00:00,144512.0,150404.5511,2017-03-31 00:00:00,2,0.0
535,2017-03-31 06:00:00,123187.7689,131289.3156,2017-03-31 00:00:00,6,7820.515556
536,2017-03-31 10:00:00,109591.3244,116534.6133,2017-03-31 00:00:00,10,104038.4
537,2017-03-31 14:00:00,633067.52,763212.2311,2017-03-31 00:00:00,14,356304.7822
538,2017-03-31 18:00:00,1089797.689,1236152.32,2017-03-31 00:00:00,18,1332068.693
539,2017-03-31 22:00:00,342902.3289,370665.8133,2017-03-31 00:00:00,22,716613.9733
540,2017-04-01 02:00:00,212327.5378,233055.0044,2017-04-01 00:00:00,2,175701.3333
541,2017-04-01 06:00:00,161127.5378,254167.6089,2017-04-01 00:00:00,6,702.0088889
542,2017-04-01 10:00:00,446890.6667,546808.0356,2017-04-01 00:00:00,10,385554.7733
543,2017-04-01 14:00:00,2908117.333,3447648.142,2017-04-01 00:00:00,14,1653567.716
544,2017-04-01 18:00:00,946856.96,1692158.293,2017-04-01 00:00:00,18,2084743.9640000002
545,2017-04-01 22:00:00,212987.4489,272349.8667,2017-04-01 00:00:00,22,3324785.778
546,2017-04-02 02:00:00,100194.4178,125408.7111,2017-04-02 00:00:00,2,193955.2711
547,2017-04-02 06:00:00,172096.8533,176949.4756,2017-04-02 00:00:00,6,39481.457780000004
548,2017-04-02 10:00:00,120664.7467,136041.2444,2017-04-02 00:00:00,10,312830.8622
549,2017-04-02 14:00:00,1396511.858,1899332.836,2017-04-02 00:00:00,14,926524.8711
550,2017-04-02 18:00:00,2012053.049,2116711.538,2017-04-02 00:00:00,18,695055.36
551,2017-04-02 22:00:00,311471.7867,411899.4489,2017-04-02 00:00:00,22,281885.0133
552,2017-04-03 02:00:00,30332.58667,34837.61778,2017-04-03 00:00:00,2,3256.888889
553,2017-04-03 06:00:00,38819.27111,46944.711110000004,2017-04-03 00:00:00,6,3433.8133329999996
554,2017-04-03 10:00:00,69606.4,74825.38667,2017-04-03 00:00:00,10,381247.7156
555,2017-04-03 14:00:00,841734.8267,918780.5867,2017-04-03 00:00:00,14,655478.8978
556,2017-04-03 18:00:00,293993.8133,318945.8489,2017-04-03 00:00:00,18,591976.6756
557,2017-04-03 22:00:00,52107.94667,55625.95556,2017-04-03 00:00:00,22,324322.9867
558,2017-04-04 02:00:00,16168.391109999999,18110.00889,2017-04-04 00:00:00,2,219036.4444
559,2017-04-04 06:00:00,5336.746667,5831.111111,2017-04-04 00:00:00,6,62673.92
560,2017-04-04 10:00:00,171946.6667,244251.8756,2017-04-04 00:00:00,10,63188.76444
561,2017-04-04 14:00:00,763820.3733,987232.7111,2017-04-04 00:00:00,14,618137.6
562,2017-04-04 18:00:00,1615910.116,2264397.938,2017-04-04 00:00:00,18,304171.8044
563,2017-04-04 22:00:00,205990.1156,221205.6178,2017-04-04 00:00:00,22,26482.915559999998
564,2017-04-05 02:00:00,126655.1467,135839.8578,2017-04-05 00:00:00,2,33879.04
565,2017-04-05 06:00:00,165595.5911,174664.8178,2017-04-05 00:00:00,6,25068.65778
566,2017-04-05 10:00:00,1169512.676,1229151.004,2017-04-05 00:00:00,10,328853.0489
567,2017-04-05 14:00:00,1189074.489,1387449.458,2017-04-05 00:00:00,14,2541641.387
568,2017-04-05 18:00:00,1953396.622,2449375.5730000003,2017-04-05 00:00:00,18,3280003.982
569,2017-04-05 22:00:00,514738.6311,944934.1156,2017-04-05 00:00:00,22,177675.9467
570,2017-04-06 02:00:00,112319.7156,119063.3244,2017-04-06 00:00:00,2,28802.275560000002
571,2017-04-06 06:00:00,236142.3644,255102.2933,2017-04-06 00:00:00,6,1955.271111
572,2017-04-06 10:00:00,133811.2,147316.6222,2017-04-06 00:00:00,10,665836.6578
573,2017-04-06 14:00:00,598868.1956,751053.9378,2017-04-06 00:00:00,14,1332480.5690000001
574,2017-04-06 18:00:00,641826.7022,714547.2,2017-04-06 00:00:00,18,232108.9422
575,2017-04-06 22:00:00,203052.9422,237711.9289,2017-04-06 00:00:00,22,209506.4178
576,2017-04-07 02:00:00,41996.51556,52534.61333,2017-04-07 00:00:00,2,150404.5511
577,2017-04-07 06:00:00,8230.115556,9653.475556,2017-04-07 00:00:00,6,131289.3156
578,2017-04-07 10:00:00,171497.8133,181567.7156,2017-04-07 00:00:00,10,116534.6133
579,2017-04-07 14:00:00,593151.4311,631315.3422,2017-04-07 00:00:00,14,763212.2311
