Time,Download (B),Total (B)
2017/03/13 06:00:00.000000 +00:00,1034.808889,1103.644444
2017/03/13 10:00:00.000000 +00:00,46837.19111,50852.97778
2017/03/13 14:00:00.000000 +00:00,256282.7378,283619.5556
2017/03/13 18:00:00.000000 +00:00,140854.0444,157838.7911
2017/03/13 22:00:00.000000 +00:00,26312.81778,28101.40444
2017/03/14 02:00:00.000000 +00:00,1482.524444,2098.631111
2017/03/14 06:00:00.000000 +00:00,1129.813333,1518.364444
2017/03/14 10:00:00.000000 +00:00,61903.07556,68564.19556
2017/03/14 14:00:00.000000 +00:00,375895.6089,509386.5244
2017/03/14 18:00:00.000000 +00:00,192627.4844,216875.2356
2017/03/14 22:00:00.000000 +00:00,324399.7867,338759.1111
2017/03/15 02:00:00.000000 +00:00,72.24888889,105.2444444
2017/03/15 06:00:00.000000 +00:00,21878.32889,27497.24444
2017/03/15 10:00:00.000000 +00:00,18905.31556,21012.48
2017/03/15 14:00:00.000000 +00:00,91593.38667,96765.15556
2017/03/15 18:00:00.000000 +00:00,98896.78222,121030.5422
2017/03/15 22:00:00.000000 +00:00,3313844.338,3431008.711
2017/03/16 02:00:00.000000 +00:00,1036851.2,1057974.613
2017/03/16 06:00:00.000000 +00:00,2656845.369,2711995.164
2017/03/16 10:00:00.000000 +00:00,2419791.076,2486748.16
2017/03/16 14:00:00.000000 +00:00,809755.3067,869051.7333
2017/03/16 18:00:00.000000 +00:00,291504.9244,584370.0622
2017/03/16 22:00:00.000000 +00:00,166031.36,348369.92
2017/03/17 02:00:00.000000 +00:00,732.7288889,1005.226667
2017/03/17 06:00:00.000000 +00:00,65172.48,70711.18222
2017/03/17 10:00:00.000000 +00:00,448234.3822,459739.0222
2017/03/17 14:00:00.000000 +00:00,243101.5822,308491.9467
2017/03/17 18:00:00.000000 +00:00,299038.1511,339924.1956
2017/03/17 22:00:00.000000 +00:00,131310.9333,144757.76
2017/03/18 02:00:00.000000 +00:00,7686.826667,9445.262222
2017/03/18 06:00:00.000000 +00:00,11699.2,17509.26222
2017/03/18 10:00:00.000000 +00:00,713440.7111,734804.1956
2017/03/18 14:00:00.000000 +00:00,294654.2933,373340.7289
2017/03/18 18:00:00.000000 +00:00,2083787.662,2763270.827
2017/03/18 22:00:00.000000 +00:00,384995.5556,559377.0667
2017/03/19 02:00:00.000000 +00:00,4221.155556,5048.32
2017/03/19 06:00:00.000000 +00:00,17672.53333,20533.47556
2017/03/19 10:00:00.000000 +00:00,496228.1244,510193.2089
2017/03/19 14:00:00.000000 +00:00,443666.2044,476770.9867
2017/03/19 18:00:00.000000 +00:00,391971.2711,463638.1867
2017/03/19 22:00:00.000000 +00:00,149606.4,161159.3956
2017/03/20 02:00:00.000000 +00:00,9664.284444,11205.97333
2017/03/20 06:00:00.000000 +00:00,53287.82222,77290.95111
2017/03/20 10:00:00.000000 +00:00,360070.2578,389154.7022
2017/03/20 14:00:00.000000 +00:00,1397934.649,1483572.907
2017/03/20 18:00:00.000000 +00:00,425271.7511,453930.6667
2017/03/20 22:00:00.000000 +00:00,143220.6222,159516.4444
2017/03/21 02:00:00.000000 +00:00,539.3066667,704.2844444
2017/03/21 06:00:00.000000 +00:00,19105.56444,20140.94222
2017/03/21 10:00:00.000000 +00:00,221471.8578,262956.9422
2017/03/21 14:00:00.000000 +00:00,933567.7156,1366410.24
2017/03/21 18:00:00.000000 +00:00,987972.8356,1053584.498
2017/03/21 22:00:00.000000 +00:00,321373.8667,349879.7511
2017/03/22 02:00:00.000000 +00:00,10269.01333,11487.57333
2017/03/22 06:00:00.000000 +00:00,581.9733333,736.7111111
2017/03/22 10:00:00.000000 +00:00,20732.58667,24662.47111
2017/03/22 14:00:00.000000 +00:00,152235.2356,203672.4622
2017/03/22 18:00:00.000000 +00:00,286043.0222,326846.0089
2017/03/22 22:00:00.000000 +00:00,67487.28889,148122.7378
2017/03/23 02:00:00.000000 +00:00,10801.49333,221957.6889
2017/03/23 06:00:00.000000 +00:00,12772.69333,13745.49333
2017/03/23 10:00:00.000000 +00:00,321749.3333,341466.4533
2017/03/23 14:00:00.000000 +00:00,468983.4667,573392.2133
2017/03/23 18:00:00.000000 +00:00,220900.1244,233568.7111
2017/03/23 22:00:00.000000 +00:00,224155.3067,247226.0267
2017/03/24 02:00:00.000000 +00:00,0,0
2017/03/24 06:00:00.000000 +00:00,6942.151111,7820.515556
2017/03/24 10:00:00.000000 +00:00,86328.88889,104038.4
2017/03/24 14:00:00.000000 +00:00,280521.3867,356304.7822
2017/03/24 18:00:00.000000 +00:00,1031755.662,1332068.693
2017/03/24 22:00:00.000000 +00:00,262909.1556,716613.9733
2017/03/25 02:00:00.000000 +00:00,170171.7333,175701.3333
2017/03/25 06:00:00.000000 +00:00,630.8977778,702.0088889
2017/03/25 10:00:00.000000 +00:00,324334.9333,385554.7733
2017/03/25 14:00:00.000000 +00:00,1339426.133,1653567.716
2017/03/25 18:00:00.000000 +00:00,1623955.911,2084743.964
2017/03/25 22:00:00.000000 +00:00,2781579.947,3324785.778
2017/03/26 02:00:00.000000 +00:00,181667.2711,193955.2711
2017/03/26 06:00:00.000000 +00:00,36628.48,39481.45778
2017/03/26 10:00:00.000000 +00:00,248016.2133,312830.8622
2017/03/26 14:00:00.000000 +00:00,723213.0844,926524.8711
2017/03/26 18:00:00.000000 +00:00,643308.6578,695055.36
2017/03/26 22:00:00.000000 +00:00,228402.0622,281885.0133
2017/03/27 02:00:00.000000 +00:00,2415.502222,3256.888889
2017/03/27 06:00:00.000000 +00:00,2900.764444,3433.813333
2017/03/27 10:00:00.000000 +00:00,326293.0489,381247.7156
2017/03/27 14:00:00.000000 +00:00,557176.0356,655478.8978
2017/03/27 18:00:00.000000 +00:00,324418.56,591976.6756
2017/03/27 22:00:00.000000 +00:00,295090.6311,324322.9867
2017/03/28 02:00:00.000000 +00:00,209186.1333,219036.4444
2017/03/28 06:00:00.000000 +00:00,60041.67111,62673.92
2017/03/28 10:00:00.000000 +00:00,58522.73778,63188.76444
2017/03/28 14:00:00.000000 +00:00,576591.6444,618137.6
2017/03/28 18:00:00.000000 +00:00,266640.4978,304171.8044
2017/03/28 22:00:00.000000 +00:00,22505.81333,26482.91556
2017/03/29 02:00:00.000000 +00:00,30459.44889,33879.04
2017/03/29 06:00:00.000000 +00:00,23713.56444,25068.65778
2017/03/29 10:00:00.000000 +00:00,256215.6089,328853.0489
2017/03/29 14:00:00.000000 +00:00,2193258.951,2541641.387
2017/03/29 18:00:00.000000 +00:00,2812143.502,3280003.982
2017/03/29 22:00:00.000000 +00:00,162783.0044,177675.9467
2017/03/30 02:00:00.000000 +00:00,27248.64,28802.27556
2017/03/30 06:00:00.000000 +00:00,1675.377778,1955.271111
2017/03/30 10:00:00.000000 +00:00,641486.5067,665836.6578
2017/03/30 14:00:00.000000 +00:00,1194068.196,1332480.569
2017/03/30 18:00:00.000000 +00:00,171560.96,232108.9422
2017/03/30 22:00:00.000000 +00:00,183862.6133,209506.4178
2017/03/31 02:00:00.000000 +00:00,144512,150404.5511
2017/03/31 06:00:00.000000 +00:00,123187.7689,131289.3156
2017/03/31 10:00:00.000000 +00:00,109591.3244,116534.6133
2017/03/31 14:00:00.000000 +00:00,633067.52,763212.2311
2017/03/31 18:00:00.000000 +00:00,1089797.689,1236152.32
2017/03/31 22:00:00.000000 +00:00,342902.3289,370665.8133
2017/04/01 02:00:00.000000 +00:00,212327.5378,233055.0044
2017/04/01 06:00:00.000000 +00:00,161127.5378,254167.6089
2017/04/01 10:00:00.000000 +00:00,446890.6667,546808.0356
2017/04/01 14:00:00.000000 +00:00,2908117.333,3447648.142
2017/04/01 18:00:00.000000 +00:00,946856.96,1692158.293
2017/04/01 22:00:00.000000 +00:00,212987.4489,272349.8667
2017/04/02 02:00:00.000000 +00:00,100194.4178,125408.7111
2017/04/02 06:00:00.000000 +00:00,172096.8533,176949.4756
2017/04/02 10:00:00.000000 +00:00,120664.7467,136041.2444
2017/04/02 14:00:00.000000 +00:00,1396511.858,1899332.836
2017/04/02 18:00:00.000000 +00:00,2012053.049,2116711.538
2017/04/02 22:00:00.000000 +00:00,311471.7867,411899.4489
2017/04/03 02:00:00.000000 +00:00,30332.58667,34837.61778
2017/04/03 06:00:00.000000 +00:00,38819.27111,46944.71111
2017/04/03 10:00:00.000000 +00:00,69606.4,74825.38667
2017/04/03 14:00:00.000000 +00:00,841734.8267,918780.5867
2017/04/03 18:00:00.000000 +00:00,293993.8133,318945.8489
2017/04/03 22:00:00.000000 +00:00,52107.94667,55625.95556
2017/04/04 02:00:00.000000 +00:00,16168.39111,18110.00889
2017/04/04 06:00:00.000000 +00:00,5336.746667,5831.111111
2017/04/04 10:00:00.000000 +00:00,171946.6667,244251.8756
2017/04/04 14:00:00.000000 +00:00,763820.3733,987232.7111
2017/04/04 18:00:00.000000 +00:00,1615910.116,2264397.938
2017/04/04 22:00:00.000000 +00:00,205990.1156,221205.6178
2017/04/05 02:00:00.000000 +00:00,126655.1467,135839.8578
2017/04/05 06:00:00.000000 +00:00,165595.5911,174664.8178
2017/04/05 10:00:00.000000 +00:00,1169512.676,1229151.004
2017/04/05 14:00:00.000000 +00:00,1189074.489,1387449.458
2017/04/05 18:00:00.000000 +00:00,1953396.622,2449375.573
2017/04/05 22:00:00.000000 +00:00,514738.6311,944934.1156
2017/04/06 02:00:00.000000 +00:00,112319.7156,119063.3244
2017/04/06 06:00:00.000000 +00:00,236142.3644,255102.2933
2017/04/06 10:00:00.000000 +00:00,133811.2,147316.6222
2017/04/06 14:00:00.000000 +00:00,598868.1956,751053.9378
2017/04/06 18:00:00.000000 +00:00,641826.7022,714547.2
2017/04/06 22:00:00.000000 +00:00,203052.9422,237711.9289
2017/04/07 02:00:00.000000 +00:00,41996.51556,52534.61333
2017/04/07 06:00:00.000000 +00:00,8230.115556,9653.475556
2017/04/07 10:00:00.000000 +00:00,171497.8133,181567.7156
2017/04/07 14:00:00.000000 +00:00,593151.4311,631315.3422
2017/04/07 18:00:00.000000 +00:00,790448.9244,834031.5022
2017/04/07 22:00:00.000000 +00:00,186869.76,205729.5644
2017/04/08 02:00:00.000000 +00:00,3628.942222,4922.595556
2017/04/08 06:00:00.000000 +00:00,1457.493333,1999.075556
2017/04/08 10:00:00.000000 +00:00,283052.9422,298403.84
2017/04/08 14:00:00.000000 +00:00,738325.6178,878076.5867
2017/04/08 18:00:00.000000 +00:00,1694337.138,2631342.08
2017/04/08 22:00:00.000000 +00:00,633789.44,770464.9956
2017/04/09 02:00:00.000000 +00:00,61519.07556,126379.8044
2017/04/09 06:00:00.000000 +00:00,7794.915556,10909.01333
2017/04/09 10:00:00.000000 +00:00,130460.4444,143151.2178
2017/04/09 14:00:00.000000 +00:00,1822237.582,2084026.596
2017/04/09 18:00:00.000000 +00:00,2150788.551,2667251.484
2017/04/09 22:00:00.000000 +00:00,380831.2889,474741.76
2017/04/10 02:00:00.000000 +00:00,3547.591111,3937.28
2017/04/10 06:00:00.000000 +00:00,211325.7244,216509.44
2017/04/10 10:00:00.000000 +00:00,943939.6978,1100829.582
2017/04/10 14:00:00.000000 +00:00,1033581.227,1461863.538
2017/04/10 18:00:00.000000 +00:00,1854058.382,2259942.4
2017/04/10 22:00:00.000000 +00:00,2924036.551,3193436.16
2017/04/11 02:00:00.000000 +00:00,7957.617778,8787.626667
2017/04/11 06:00:00.000000 +00:00,33829.54667,36800.85333
2017/04/11 10:00:00.000000 +00:00,834822.2578,877141.9022
2017/04/11 14:00:00.000000 +00:00,1152073.387,1324957.582
2017/04/11 18:00:00.000000 +00:00,1409679.36,1742378.667
2017/04/11 22:00:00.000000 +00:00,486328.8889,649057.8489
2017/04/12 02:00:00.000000 +00:00,59665.63556,66206.15111
2017/04/12 06:00:00.000000 +00:00,104599.3244,110713.1733
2017/04/12 10:00:00.000000 +00:00,521213.1556,677009.6356
2017/04/12 14:00:00.000000 +00:00,2178901.902,2518089.387
2017/04/12 18:00:00.000000 +00:00,1145603.413,1439296.853
2017/04/12 22:00:00.000000 +00:00,811525.6889,933307.1644
2017/04/13 02:00:00.000000 +00:00,254214.2578,266802.0622
2017/04/13 06:00:00.000000 +00:00,27455.14667,29903.64444
2017/04/13 10:00:00.000000 +00:00,699497.2444,777845.76
2017/04/13 14:00:00.000000 +00:00,2272044.942,2687951.076
2017/04/13 18:00:00.000000 +00:00,4212024.889,4592314.596
2017/04/13 22:00:00.000000 +00:00,1393710.08,1500216.889
2017/04/14 02:00:00.000000 +00:00,258350.6489,314882.2756
2017/04/14 06:00:00.000000 +00:00,1387.52,1753.315556
2017/04/14 10:00:00.000000 +00:00,691401.3867,780877.3689
2017/04/14 14:00:00.000000 +00:00,1985873.351,2600693.76
2017/04/14 18:00:00.000000 +00:00,2485634.276,3198872.462
2017/04/14 22:00:00.000000 +00:00,784167.8222,962707.9111
2017/04/15 02:00:00.000000 +00:00,29490.06222,37956.26667
2017/04/15 06:00:00.000000 +00:00,89018.02667,95432.81778
2017/04/15 10:00:00.000000 +00:00,736883.4844,805124.5511
2017/04/15 14:00:00.000000 +00:00,1556646.684,1918535.111
2017/04/15 18:00:00.000000 +00:00,1862492.729,2328313.742
2017/04/15 22:00:00.000000 +00:00,623481.1733,1291954.062
2017/04/16 02:00:00.000000 +00:00,73802.52444,85818.59556
2017/04/16 06:00:00.000000 +00:00,35887.78667,40123.16444
2017/04/16 10:00:00.000000 +00:00,242720.4267,267834.0267
2017/04/16 14:00:00.000000 +00:00,1128503.182,1465819.022
2017/04/16 18:00:00.000000 +00:00,847133.5822,1480192
2017/04/16 22:00:00.000000 +00:00,578398.4356,930206.1511
2017/04/17 02:00:00.000000 +00:00,278147.9822,291278.5067
2017/04/17 06:00:00.000000 +00:00,41136.35556,47608.03556
2017/04/17 10:00:00.000000 +00:00,1737780.907,1976420.124
2017/04/17 14:00:00.000000 +00:00,1166660.267,1549801.813
2017/04/17 18:00:00.000000 +00:00,1286516.622,1538232.889
2017/04/17 22:00:00.000000 +00:00,1838887.822,1940583.538
2017/04/18 02:00:00.000000 +00:00,256311.7511,264185.1733
2017/04/18 06:00:00.000000 +00:00,721892.1244,749690.3111
2017/04/18 10:00:00.000000 +00:00,228912.9244,255567.0756
2017/04/18 14:00:00.000000 +00:00,1769990.258,2071269.831
2017/04/18 18:00:00.000000 +00:00,1345599.147,1608232.391
2017/04/18 22:00:00.000000 +00:00,519315.9111,541600.4267
2017/04/19 02:00:00.000000 +00:00,588464.9244,608174.6489
2017/04/19 06:00:00.000000 +00:00,200655.0756,207845.8311
2017/04/19 10:00:00.000000 +00:00,64000.56889,71409.77778
2017/04/19 14:00:00.000000 +00:00,931785.3867,1118494.72
2017/04/19 18:00:00.000000 +00:00,941971.3422,1016773.404
2017/04/19 22:00:00.000000 +00:00,533374.8622,771206.8267
2017/04/20 02:00:00.000000 +00:00,127791.7867,200805.8311
2017/04/20 06:00:00.000000 +00:00,21554.63111,25939.62667
2017/04/20 10:00:00.000000 +00:00,306595.2711,390011.4489
2017/04/20 14:00:00.000000 +00:00,1177905.493,1371642.311
2017/04/20 18:00:00.000000 +00:00,1029393.636,1236684.231
2017/04/20 22:00:00.000000 +00:00,412340.3378,619345.92
2017/04/21 02:00:00.000000 +00:00,485821.44,508853.4756
2017/04/21 06:00:00.000000 +00:00,39870.57778,42575.07556
2017/04/21 10:00:00.000000 +00:00,125853.0133,173546.3822
2017/04/21 14:00:00.000000 +00:00,1484034.844,1723384.036
2017/04/21 18:00:00.000000 +00:00,2003165.298,2324479.431
2017/04/21 22:00:00.000000 +00:00,538778.7378,599855.2178
2017/04/22 02:00:00.000000 +00:00,182541.6533,194457.6
2017/04/22 06:00:00.000000 +00:00,5248,5724.16
2017/04/22 10:00:00.000000 +00:00,853457.3511,900459.52
2017/04/22 14:00:00.000000 +00:00,499611.3067,709240.0356
2017/04/22 18:00:00.000000 +00:00,414646.6133,494730.24
2017/04/22 22:00:00.000000 +00:00,1031115.093,1333065.956
2017/04/23 02:00:00.000000 +00:00,315020.5156,471735.7511
2017/04/23 06:00:00.000000 +00:00,172413.1556,182274.2756
2017/04/23 10:00:00.000000 +00:00,382268.3022,656745.2444
2017/04/23 14:00:00.000000 +00:00,993569.5644,1421152.711
2017/04/23 18:00:00.000000 +00:00,234321.3511,347011.4133
2017/04/23 22:00:00.000000 +00:00,445872.9244,480807.2533
2017/04/24 02:00:00.000000 +00:00,0,0.568888889
2017/04/24 06:00:00.000000 +00:00,31889.06667,32882.91556
2017/04/24 10:00:00.000000 +00:00,169344.5689,195633.4933
2017/04/24 14:00:00.000000 +00:00,155451.7333,179016.2489
2017/04/24 18:00:00.000000 +00:00,196935.68,206576.0711
2017/04/24 22:00:00.000000 +00:00,145774.3644,155383.4667
2017/04/25 02:00:00.000000 +00:00,87654.96889,92442.73778
2017/04/25 06:00:00.000000 +00:00,9184.142222,9794.56
2017/04/25 10:00:00.000000 +00:00,87150.36444,92490.52444
2017/04/25 14:00:00.000000 +00:00,752458.5244,821838.5067
2017/04/25 18:00:00.000000 +00:00,1174955.236,1260664.036
2017/04/25 22:00:00.000000 +00:00,183281.2089,234704.7822
2017/04/26 02:00:00.000000 +00:00,79088.64,82461.01333
2017/04/26 06:00:00.000000 +00:00,3332.551111,4134.115556
2017/04/26 10:00:00.000000 +00:00,897879.04,955939.2711
2017/04/26 14:00:00.000000 +00:00,2192612.693,2488379.733
2017/04/26 18:00:00.000000 +00:00,1324565.049,1623556.551
2017/04/26 22:00:00.000000 +00:00,1304853.049,1670212.836
2017/04/27 02:00:00.000000 +00:00,81301.61778,84370.77333
2017/04/27 06:00:00.000000 +00:00,15445.90222,16587.09333
2017/04/27 10:00:00.000000 +00:00,162479.7867,263095.1822
2017/04/27 14:00:00.000000 +00:00,1094948.409,1219082.24
2017/04/27 18:00:00.000000 +00:00,830840.0356,987670.7556
2017/04/27 22:00:00.000000 +00:00,680813.7956,827827.2
2017/04/28 02:00:00.000000 +00:00,125985.5644,190277.9733
2017/04/28 06:00:00.000000 +00:00,680223.2889,838171.3067
2017/04/28 10:00:00.000000 +00:00,521392.9244,644503.8933
2017/04/28 14:00:00.000000 +00:00,1104233.244,1368908.8
2017/04/28 18:00:00.000000 +00:00,1730408.676,2399233.138
2017/04/28 22:00:00.000000 +00:00,904442.88,1352837.12
2017/04/29 02:00:00.000000 +00:00,63826.48889,68555.09333
2017/04/29 06:00:00.000000 +00:00,9979.448889,11299.27111
2017/04/29 10:00:00.000000 +00:00,248011.0933,270771.7689
2017/04/29 14:00:00.000000 +00:00,1320983.893,2008567.467
2017/04/29 18:00:00.000000 +00:00,1109888,1777405.724
2017/04/29 22:00:00.000000 +00:00,767419.7333,866868.9067
2017/04/30 02:00:00.000000 +00:00,47751.39556,50334.15111
2017/04/30 06:00:00.000000 +00:00,244791.1822,255168.8533
2017/04/30 10:00:00.000000 +00:00,690121.9556,1323785.102
2017/04/30 14:00:00.000000 +00:00,969821.2978,1379592.533
2017/04/30 18:00:00.000000 +00:00,1308854.613,2139570.631
2017/04/30 22:00:00.000000 +00:00,621132.2311,745970.9156
2017/05/01 02:00:00.000000 +00:00,131492.9778,136531.6267
2017/05/01 06:00:00.000000 +00:00,17878.47111,20443.59111
2017/05/01 10:00:00.000000 +00:00,302985.6711,386670.3644
2017/05/01 14:00:00.000000 +00:00,904921.3156,1302501.831
2017/05/01 18:00:00.000000 +00:00,155839.7156,183331.84
2017/05/01 22:00:00.000000 +00:00,1752238.649,1794897.351
2017/05/02 02:00:00.000000 +00:00,6612.764444,7555.982222
2017/05/02 06:00:00.000000 +00:00,180588.6578,187748.6933
2017/05/02 10:00:00.000000 +00:00,1306046.009,1584486.4
2017/05/02 14:00:00.000000 +00:00,847427.1289,1297008.64
2017/05/02 18:00:00.000000 +00:00,1681619.058,1878483.058
2017/05/02 22:00:00.000000 +00:00,493791.0044,543588.1244
2017/05/03 02:00:00.000000 +00:00,225771.52,234709.9022
2017/05/03 06:00:00.000000 +00:00,4096.568889,4573.866667
2017/05/03 10:00:00.000000 +00:00,278242.9867,419990.1867
2017/05/03 14:00:00.000000 +00:00,1318012.018,2069174.044
2017/05/03 18:00:00.000000 +00:00,1855278.08,2058882.276
2017/05/03 22:00:00.000000 +00:00,155942.1156,167392.1422
2017/05/04 02:00:00.000000 +00:00,962.56,1228.231111
2017/05/04 06:00:00.000000 +00:00,49651.48444,53020.44444
2017/05/04 10:00:00.000000 +00:00,334842.88,420626.2044
2017/05/04 14:00:00.000000 +00:00,2193915.449,2375413.76
2017/05/04 18:00:00.000000 +00:00,958809.8844,1106655.573
2017/05/04 22:00:00.000000 +00:00,18517.90222,19515.73333
2017/05/05 02:00:00.000000 +00:00,104884.3378,108875.6622
2017/05/05 06:00:00.000000 +00:00,10443.66222,11681.56444
2017/05/05 10:00:00.000000 +00:00,231705.6,262626.4178
2017/05/05 14:00:00.000000 +00:00,678000.0711,751107.9822
2017/05/05 18:00:00.000000 +00:00,1137489.351,1499164.444
2017/05/05 22:00:00.000000 +00:00,332234.5244,643893.4756
2017/05/06 02:00:00.000000 +00:00,159818.5244,252307.3422
2017/05/06 06:00:00.000000 +00:00,325.4044444,426.0977778
2017/05/06 10:00:00.000000 +00:00,108236.2311,118673.0667
2017/05/06 14:00:00.000000 +00:00,590643.7689,645396.48
2017/05/06 18:00:00.000000 +00:00,2094674.489,2253669.262
2017/05/06 22:00:00.000000 +00:00,536387.1289,607073.28
2017/05/07 02:00:00.000000 +00:00,328358.6844,339928.1778
2017/05/07 06:00:00.000000 +00:00,176362.3822,183462.1156
2017/05/07 10:00:00.000000 +00:00,294695.8222,396306.7733
2017/05/07 14:00:00.000000 +00:00,1277310.862,1451651.982
2017/05/07 18:00:00.000000 +00:00,1551751.396,1764518.116
2017/05/07 22:00:00.000000 +00:00,500044.8,549790.72
2017/05/08 02:00:00.000000 +00:00,337.3511111,488.1066667
2017/05/08 06:00:00.000000 +00:00,201436.7289,207325.8667
2017/05/08 10:00:00.000000 +00:00,164404.9067,174016.8533
2017/05/08 14:00:00.000000 +00:00,602193.92,810810.5956
2017/05/08 18:00:00.000000 +00:00,593614.5067,629249.7067
2017/05/08 22:00:00.000000 +00:00,42990.93333,45666.98667
2017/05/09 02:00:00.000000 +00:00,2027.52,2562.844444
2017/05/09 06:00:00.000000 +00:00,13403.02222,14096.49778
2017/05/09 10:00:00.000000 +00:00,156475.1644,191779.84
2017/05/09 14:00:00.000000 +00:00,536564.6222,648641.9911
2017/05/09 18:00:00.000000 +00:00,1120527.929,1236462.933
2017/05/09 22:00:00.000000 +00:00,219548.4444,250184.8178
2017/05/10 02:00:00.000000 +00:00,4637.582222,5163.235556
2017/05/10 06:00:00.000000 +00:00,6489.884444,7018.951111
2017/05/10 10:00:00.000000 +00:00,368720.7822,410657.5644
2017/05/10 14:00:00.000000 +00:00,1126646.898,1294517.476
2017/05/10 18:00:00.000000 +00:00,1203667.058,1483113.813
2017/05/10 22:00:00.000000 +00:00,508937.6711,838625.8489
2017/05/11 02:00:00.000000 +00:00,44594.06222,46015.14667
2017/05/11 06:00:00.000000 +00:00,21597.29778,23147.52
2017/05/11 10:00:00.000000 +00:00,150547.9111,315880.6756
2017/05/11 14:00:00.000000 +00:00,694308.9778,779595.0933
2017/05/11 18:00:00.000000 +00:00,418685.7244,490934.6133
2017/05/11 22:00:00.000000 +00:00,96939.23556,115115.8044
2017/05/12 02:00:00.000000 +00:00,57380.97778,92064.99556
2017/05/12 06:00:00.000000 +00:00,56001.42222,59295.28889
2017/05/12 10:00:00.000000 +00:00,45806.93333,50397.86667
2017/05/12 14:00:00.000000 +00:00,659591.9644,707694.9333
2017/05/12 18:00:00.000000 +00:00,563181.2267,629242.3111
2017/05/12 22:00:00.000000 +00:00,71648.14222,82058.24
2017/05/13 02:00:00.000000 +00:00,9647.217778,10494.86222
2017/05/13 06:00:00.000000 +00:00,17376.14222,19066.31111
2017/05/13 10:00:00.000000 +00:00,56213.04889,62648.32
2017/05/13 14:00:00.000000 +00:00,783169.4222,1035909.12
2017/05/13 18:00:00.000000 +00:00,1314648.178,1801713.209
2017/05/13 22:00:00.000000 +00:00,810496,1027952.64
2017/05/14 02:00:00.000000 +00:00,44860.30222,50449.63556
2017/05/14 06:00:00.000000 +00:00,539811.84,540840.3911
2017/05/14 10:00:00.000000 +00:00,98461.01333,141392.2133
2017/05/14 14:00:00.000000 +00:00,1655816.533,2201853.156
2017/05/14 18:00:00.000000 +00:00,926408.2489,1149098.098
2017/05/14 22:00:00.000000 +00:00,1052888.178,1202699.947
2017/05/15 02:00:00.000000 +00:00,11.37777778,15.36
2017/05/15 06:00:00.000000 +00:00,113222.5422,118124.0889
2017/05/15 10:00:00.000000 +00:00,167034.3111,190142.5778
2017/05/15 14:00:00.000000 +00:00,1940596.053,2247839.289
2017/05/15 18:00:00.000000 +00:00,1239041.707,1469070.791
2017/05/15 22:00:00.000000 +00:00,611054.3644,665341.7244
2017/05/16 02:00:00.000000 +00:00,14507.80444,16975.64444
2017/05/16 06:00:00.000000 +00:00,54831.21778,59008
2017/05/16 10:00:00.000000 +00:00,650040.32,768052.3378
2017/05/16 14:00:00.000000 +00:00,1598655.147,1878683.307
2017/05/16 18:00:00.000000 +00:00,1137937.636,1709392.213
2017/05/16 22:00:00.000000 +00:00,298329.3156,339552.7111
2017/05/17 02:00:00.000000 +00:00,320466.4889,329613.0844
2017/05/17 06:00:00.000000 +00:00,25783.18222,26515.91111
2017/05/17 10:00:00.000000 +00:00,281733.12,310415.36
2017/05/17 14:00:00.000000 +00:00,2218238.293,2311632.782
2017/05/17 18:00:00.000000 +00:00,1100358.542,1183256.462
2017/05/17 22:00:00.000000 +00:00,421973.3333,596231.3956
2017/05/18 02:00:00.000000 +00:00,559474.3467,1051723.093
2017/05/18 06:00:00.000000 +00:00,2573.653333,3107.84
2017/05/18 10:00:00.000000 +00:00,688767.4311,865815.3244
2017/05/18 14:00:00.000000 +00:00,2151046.258,2585255.253
2017/05/18 18:00:00.000000 +00:00,1824114.347,2136569.742
2017/05/18 22:00:00.000000 +00:00,362895.9289,396210.6311
2017/05/19 02:00:00.000000 +00:00,8099.84,8657.351111
2017/05/19 06:00:00.000000 +00:00,50355.76889,52720.64
2017/05/19 10:00:00.000000 +00:00,243020.2311,341811.2
2017/05/19 14:00:00.000000 +00:00,1775083.52,1891840.569
2017/05/19 18:00:00.000000 +00:00,1188776.391,1404618.524
2017/05/19 22:00:00.000000 +00:00,1440475.022,2026594.987
2017/05/20 02:00:00.000000 +00:00,10062.50667,10618.88
2017/05/20 06:00:00.000000 +00:00,42548.33778,44503.60889
2017/05/20 10:00:00.000000 +00:00,298725.8311,405797.5467
2017/05/20 14:00:00.000000 +00:00,1115935.289,1659806.151
2017/05/20 18:00:00.000000 +00:00,532482.8444,1533244.302
2017/05/20 22:00:00.000000 +00:00,236417.7067,283656.5333
2017/05/21 02:00:00.000000 +00:00,49530.88,53515.37778
2017/05/21 06:00:00.000000 +00:00,48983.60889,51502.08
2017/05/21 10:00:00.000000 +00:00,175301.9733,396188.4444
2017/05/21 14:00:00.000000 +00:00,2734322.916,2966385.209
2017/05/21 18:00:00.000000 +00:00,704576.2844,907289.6
2017/05/21 22:00:00.000000 +00:00,404184.7467,423971.2711
2017/05/22 02:00:00.000000 +00:00,62234.16889,65000.67556
2017/05/22 06:00:00.000000 +00:00,351315.6267,358923.9467
2017/05/22 10:00:00.000000 +00:00,459048.3911,496335.0756
2017/05/22 14:00:00.000000 +00:00,1915900.587,2102976.853
2017/05/22 18:00:00.000000 +00:00,417689.6,555232.1422
2017/05/22 22:00:00.000000 +00:00,393907.7689,604838.1156
2017/05/23 02:00:00.000000 +00:00,286941.8667,639102.2933
