Time,Download (B),Total (B)
2017/09/09 22:00:00.000000 +00:00,557631.7156,625127.5378
2017/09/10 02:00:00.000000 +00:00,9399.751111,11332.26667
2017/09/10 06:00:00.000000 +00:00,68690.48889,73784.88889
2017/09/10 10:00:00.000000 +00:00,293627.4489,379416.4622
2017/09/10 14:00:00.000000 +00:00,24603.87556,33904.64
2017/09/10 18:00:00.000000 +00:00,670481.6356,781848.4622
2017/09/10 22:00:00.000000 +00:00,101730.4178,118518.8978
2017/09/11 02:00:00.000000 +00:00,263219.2,290439.3956
2017/09/11 06:00:00.000000 +00:00,2693.688889,3777.422222
2017/09/11 10:00:00.000000 +00:00,69992.67556,96648.53333
2017/09/11 14:00:00.000000 +00:00,188011.52,222833.7778
2017/09/11 18:00:00.000000 +00:00,122469.2622,133463.6089
2017/09/11 22:00:00.000000 +00:00,59003.44889,66743.18222
2017/09/12 02:00:00.000000 +00:00,135995.1644,141340.4444
2017/09/12 06:00:00.000000 +00:00,19608.46222,22716.87111
2017/09/12 10:00:00.000000 +00:00,50637.36889,58989.79556
2017/09/12 14:00:00.000000 +00:00,940133.2622,998836.9067
2017/09/12 18:00:00.000000 +00:00,1015984.924,1223583.858
2017/09/12 22:00:00.000000 +00:00,484129.5644,736060.8711
2017/09/13 02:00:00.000000 +00:00,1463.182222,2061.653333
2017/09/13 06:00:00.000000 +00:00,67259.73333,72482.70222
2017/09/13 10:00:00.000000 +00:00,751423.1467,821699.6978
2017/09/13 14:00:00.000000 +00:00,1872629.76,2122315.662
2017/09/13 18:00:00.000000 +00:00,446611.3422,504231.2533
2017/09/13 22:00:00.000000 +00:00,322377.9556,470245.2622
2017/09/14 02:00:00.000000 +00:00,683420.4444,707821.7956
2017/09/14 06:00:00.000000 +00:00,18735.21778,20830.43556
2017/09/14 10:00:00.000000 +00:00,1923994.169,2147552.142
2017/09/14 14:00:00.000000 +00:00,362721.28,468254.1511
2017/09/14 18:00:00.000000 +00:00,898602.6667,1082938.027
2017/09/14 22:00:00.000000 +00:00,154185.3867,176226.4178
2017/09/15 02:00:00.000000 +00:00,13804.08889,15312.78222
2017/09/15 06:00:00.000000 +00:00,31522.13333,34974.15111
2017/09/15 10:00:00.000000 +00:00,338552.6044,474394.1689
2017/09/15 14:00:00.000000 +00:00,2417241.316,2773664.427
2017/09/15 18:00:00.000000 +00:00,1835341.369,2086621.298
2017/09/15 22:00:00.000000 +00:00,1934138.596,2216850.773
2017/09/16 02:00:00.000000 +00:00,339175.5378,536255.1467
2017/09/16 06:00:00.000000 +00:00,135686.8267,237281.8489
2017/09/16 10:00:00.000000 +00:00,773381.6889,827406.2222
2017/09/16 14:00:00.000000 +00:00,1341359.787,1839816.818
2017/09/16 18:00:00.000000 +00:00,1263787.804,1628637.867
2017/09/16 22:00:00.000000 +00:00,825004.9422,918587.7333
2017/09/17 02:00:00.000000 +00:00,44450.13333,80908.51556
2017/09/17 06:00:00.000000 +00:00,10033.49333,10957.93778
2017/09/17 10:00:00.000000 +00:00,171513.7422,182196.9067
2017/09/17 14:00:00.000000 +00:00,1746141.867,2330977.28
2017/09/17 18:00:00.000000 +00:00,1732845.227,1909646.791
2017/09/17 22:00:00.000000 +00:00,769631.5733,837667.2711
2017/09/18 02:00:00.000000 +00:00,6197.475556,7016.106667
2017/09/18 06:00:00.000000 +00:00,9552.782222,12121.88444
2017/09/18 10:00:00.000000 +00:00,759587.84,826757.6889
2017/09/18 14:00:00.000000 +00:00,1500288,1696869.262
2017/09/18 18:00:00.000000 +00:00,2535026.916,2711761.351
2017/09/18 22:00:00.000000 +00:00,611873.5644,697394.0622
2017/09/19 02:00:00.000000 +00:00,161081.4578,172961.5644
2017/09/19 06:00:00.000000 +00:00,407406.9333,422294.1867
2017/09/19 10:00:00.000000 +00:00,329167.0756,374200.8889
2017/09/19 14:00:00.000000 +00:00,917006.2222,1036174.791
2017/09/19 18:00:00.000000 +00:00,1488471.609,1576803.556
2017/09/19 22:00:00.000000 +00:00,438302.72,539672.4622
2017/09/20 02:00:00.000000 +00:00,889417.3867,910272.2844
2017/09/20 06:00:00.000000 +00:00,6579.2,11162.73778
2017/09/20 10:00:00.000000 +00:00,62652.30222,89440.71111
2017/09/20 14:00:00.000000 +00:00,3017949.298,3244618.524
2017/09/20 18:00:00.000000 +00:00,995525.4044,1110616.747
2017/09/20 22:00:00.000000 +00:00,555507.4844,709699.1289
2017/09/21 02:00:00.000000 +00:00,17127.53778,20638.15111
2017/09/21 06:00:00.000000 +00:00,40181.19111,92705.56444
2017/09/21 10:00:00.000000 +00:00,799750.8267,828763.0222
2017/09/21 14:00:00.000000 +00:00,2399251.342,2527286.613
2017/09/21 18:00:00.000000 +00:00,2275558.969,3054562.418
2017/09/21 22:00:00.000000 +00:00,942749.0133,2234804.338
2017/09/22 02:00:00.000000 +00:00,616230.6844,645851.5911
2017/09/22 06:00:00.000000 +00:00,346659.84,375066.7378
2017/09/22 10:00:00.000000 +00:00,684661.76,1631571.627
2017/09/22 14:00:00.000000 +00:00,3030093.369,4482639.076
2017/09/22 18:00:00.000000 +00:00,3107212.516,5301110.898
2017/09/22 22:00:00.000000 +00:00,483597.0844,696448.5689
2017/09/23 02:00:00.000000 +00:00,35078.82667,44722.63111
2017/09/23 06:00:00.000000 +00:00,52015.78667,56581.12
2017/09/23 10:00:00.000000 +00:00,797432.6044,895678.0089
2017/09/23 14:00:00.000000 +00:00,2958739.342,3328403.342
2017/09/23 18:00:00.000000 +00:00,1548681.671,1815322.169
2017/09/23 22:00:00.000000 +00:00,916083.4844,1112103.822
2017/09/24 02:00:00.000000 +00:00,252234.5244,261160.3911
2017/09/24 06:00:00.000000 +00:00,674808.6044,699471.0756
2017/09/24 10:00:00.000000 +00:00,871655.5378,907265.7067
2017/09/24 14:00:00.000000 +00:00,1319837.582,1577358.222
2017/09/24 18:00:00.000000 +00:00,1970045.724,2392989.582
2017/09/24 22:00:00.000000 +00:00,902335.1467,970966.4711
2017/09/25 02:00:00.000000 +00:00,1029697.422,1068045.653
2017/09/25 06:00:00.000000 +00:00,410916.9778,431359.4311
2017/09/25 10:00:00.000000 +00:00,361111.8933,407132.16
2017/09/25 14:00:00.000000 +00:00,1494572.942,1655950.222
2017/09/25 18:00:00.000000 +00:00,753707.8044,818780.16
2017/09/25 22:00:00.000000 +00:00,1305809.351,1558793.102
2017/09/26 02:00:00.000000 +00:00,56804.69333,71510.47111
2017/09/26 06:00:00.000000 +00:00,49964.94222,57567.00444
2017/09/26 10:00:00.000000 +00:00,311251.6267,532156.3022
2017/09/26 14:00:00.000000 +00:00,1285709.369,1395712.569
2017/09/26 18:00:00.000000 +00:00,1273058.418,1706581.902
2017/09/26 22:00:00.000000 +00:00,210315.3778,246387.4844
2017/09/27 02:00:00.000000 +00:00,1023135.289,1067886.364
2017/09/27 06:00:00.000000 +00:00,25972.62222,30793.38667
2017/09/27 10:00:00.000000 +00:00,841591.4667,1003308.373
2017/09/27 14:00:00.000000 +00:00,1027139.129,2012943.36
2017/09/27 18:00:00.000000 +00:00,1138737.493,1506468.978
2017/09/27 22:00:00.000000 +00:00,1077777.067,1195749.831
2017/09/28 02:00:00.000000 +00:00,207235.4133,245058.56
2017/09/28 06:00:00.000000 +00:00,2551.466667,3256.32
2017/09/28 10:00:00.000000 +00:00,225039.36,357608.6756
2017/09/28 14:00:00.000000 +00:00,1422406.542,1910829.511
2017/09/28 18:00:00.000000 +00:00,810738.9156,1111046.258
2017/09/28 22:00:00.000000 +00:00,593832.3911,647413.1911
2017/09/29 02:00:00.000000 +00:00,1206800.498,1233619.627
2017/09/29 06:00:00.000000 +00:00,58279.82222,62536.24889
2017/09/29 10:00:00.000000 +00:00,612399.2178,767277.5111
2017/09/29 14:00:00.000000 +00:00,1590819.271,1683177.244
2017/09/29 18:00:00.000000 +00:00,2260911.787,2454226.489
2017/09/29 22:00:00.000000 +00:00,1468481.422,1876045.938
2017/09/30 02:00:00.000000 +00:00,253625.4578,259045.8311
2017/09/30 06:00:00.000000 +00:00,4348.017778,5688.888889
2017/09/30 10:00:00.000000 +00:00,596674.56,616247.7511
2017/09/30 14:00:00.000000 +00:00,2003548.16,2428831.289
2017/09/30 18:00:00.000000 +00:00,987480.7467,1092194.418
2017/09/30 22:00:00.000000 +00:00,186294.0444,215251.6267
2017/10/01 02:00:00.000000 +00:00,992798.72,1029403.876
2017/10/01 06:00:00.000000 +00:00,25802.52444,32207.07556
2017/10/01 10:00:00.000000 +00:00,81476.83556,112898.8444
2017/10/01 14:00:00.000000 +00:00,2110119.822,2315984.782
2017/10/01 18:00:00.000000 +00:00,2996774.684,3137681.636
2017/10/01 22:00:00.000000 +00:00,870198.0444,948355.9822
2017/10/02 02:00:00.000000 +00:00,62816.71111,69240.60444
2017/10/02 06:00:00.000000 +00:00,31416.32,33751.04
2017/10/02 10:00:00.000000 +00:00,698096.0711,776472.4622
2017/10/02 14:00:00.000000 +00:00,1086040.178,1201081.458
2017/10/02 18:00:00.000000 +00:00,989438.2933,1644652.658
2017/10/02 22:00:00.000000 +00:00,500388.4089,544895.4311
2017/10/03 02:00:00.000000 +00:00,174785.4222,181844.1956
2017/10/03 06:00:00.000000 +00:00,34947.98222,36458.95111
2017/10/03 10:00:00.000000 +00:00,616679.5378,762726.9689
2017/10/03 14:00:00.000000 +00:00,2698123.947,2999413.76
2017/10/03 18:00:00.000000 +00:00,2187186.062,2532742.258
2017/10/03 22:00:00.000000 +00:00,766897.4933,1015587.271
2017/10/04 02:00:00.000000 +00:00,22183.82222,28541.15556
2017/10/04 06:00:00.000000 +00:00,145791.4311,243044.6933
2017/10/04 10:00:00.000000 +00:00,1207910.969,1464913.92
2017/10/04 14:00:00.000000 +00:00,3303207.822,3492274.062
2017/10/04 18:00:00.000000 +00:00,3883910.827,4144849.351
2017/10/04 22:00:00.000000 +00:00,268960.9956,287398.1156
2017/10/05 02:00:00.000000 +00:00,12340.90667,17564.44444
2017/10/05 06:00:00.000000 +00:00,51234.13333,59168.42667
2017/10/05 10:00:00.000000 +00:00,446744.4622,638007.7511
2017/10/05 14:00:00.000000 +00:00,1458264.178,1890008.178
2017/10/05 18:00:00.000000 +00:00,1412753.067,1966217.102
2017/10/05 22:00:00.000000 +00:00,1287297.138,2048755.484
2017/10/06 02:00:00.000000 +00:00,718131.7689,733956.5511
2017/10/06 06:00:00.000000 +00:00,70348.8,74274.13333
2017/10/06 10:00:00.000000 +00:00,683764.0533,751581.2978
2017/10/06 14:00:00.000000 +00:00,1509372.587,1709913.316
2017/10/06 18:00:00.000000 +00:00,2181845.333,2477458.773
2017/10/06 22:00:00.000000 +00:00,721215.1467,894074.88
2017/10/07 02:00:00.000000 +00:00,84402.06222,148304.2133
2017/10/07 06:00:00.000000 +00:00,47302.54222,52060.16
2017/10/07 10:00:00.000000 +00:00,636572.4444,1142468.836
2017/10/07 14:00:00.000000 +00:00,3449623.893,3790627.84
2017/10/07 18:00:00.000000 +00:00,1515006.293,2224055.751
2017/10/07 22:00:00.000000 +00:00,1268023.182,1315133.44
2017/10/08 02:00:00.000000 +00:00,586791.2533,596366.2222
2017/10/08 06:00:00.000000 +00:00,50908.72889,58405.54667
2017/10/08 10:00:00.000000 +00:00,396508.16,592893.1556
2017/10/08 14:00:00.000000 +00:00,619423.2889,714733.2267
2017/10/08 18:00:00.000000 +00:00,500801.9911,559957.3333
2017/10/08 22:00:00.000000 +00:00,1245211.307,1273860.551
2017/10/09 02:00:00.000000 +00:00,637869.5111,649846.8978
2017/10/09 06:00:00.000000 +00:00,2298.311111,3131.733333
2017/10/09 10:00:00.000000 +00:00,321062.1156,378083.5556
2017/10/09 14:00:00.000000 +00:00,807698.2044,930354.6311
2017/10/09 18:00:00.000000 +00:00,977609.3867,1076454.4
2017/10/09 22:00:00.000000 +00:00,182568.3911,198314.6667
2017/10/10 02:00:00.000000 +00:00,9249.564444,12139.52
2017/10/10 06:00:00.000000 +00:00,98756.83556,142260.9067
2017/10/10 10:00:00.000000 +00:00,532902.6844,602478.3644
2017/10/10 14:00:00.000000 +00:00,1632240.64,1750910.293
2017/10/10 18:00:00.000000 +00:00,1936011.378,2087908.693
2017/10/10 22:00:00.000000 +00:00,799205.2622,1014085.404
2017/10/11 02:00:00.000000 +00:00,4326.4,5761.706667
2017/10/11 06:00:00.000000 +00:00,20866.27556,22442.66667
2017/10/11 10:00:00.000000 +00:00,148162.56,169154.56
2017/10/11 14:00:00.000000 +00:00,1709605.547,1816917.902
2017/10/11 18:00:00.000000 +00:00,1511093.476,1701924.409
2017/10/11 22:00:00.000000 +00:00,260751.9289,295798.8978
2017/10/12 02:00:00.000000 +00:00,42212.12444,44553.67111
2017/10/12 06:00:00.000000 +00:00,150348.2311,164191.0044
2017/10/12 10:00:00.000000 +00:00,349498.5956,372679.1111
2017/10/12 14:00:00.000000 +00:00,527233.1378,691284.7644
2017/10/12 18:00:00.000000 +00:00,274839.8933,307476.48
2017/10/12 22:00:00.000000 +00:00,299189.4756,314703.0756
2017/10/13 02:00:00.000000 +00:00,89463.46667,93404.72889
2017/10/13 06:00:00.000000 +00:00,378810.5956,394773.0489
2017/10/13 10:00:00.000000 +00:00,622051.5556,680565.76
2017/10/13 14:00:00.000000 +00:00,1302568.96,1422327.467
2017/10/13 18:00:00.000000 +00:00,1898651.307,2154139.876
2017/10/13 22:00:00.000000 +00:00,330940.3022,374595.1289
2017/10/14 02:00:00.000000 +00:00,49868.23111,67832.03556
2017/10/14 06:00:00.000000 +00:00,346828.8,360837.12
2017/10/14 10:00:00.000000 +00:00,988776.1067,1115052.942
2017/10/14 14:00:00.000000 +00:00,1567494.258,1846310.684
2017/10/14 18:00:00.000000 +00:00,2037002.24,2605912.747
2017/10/14 22:00:00.000000 +00:00,456337.0667,524557.6533
2017/10/15 02:00:00.000000 +00:00,47886.22222,73576.67556
2017/10/15 06:00:00.000000 +00:00,86763.52,99308.08889
2017/10/15 10:00:00.000000 +00:00,698400.9956,768485.8311
2017/10/15 14:00:00.000000 +00:00,2192843.093,2741948.871
2017/10/15 18:00:00.000000 +00:00,3828151.182,4185923.129
2017/10/15 22:00:00.000000 +00:00,305433.0311,342085.9733
2017/10/16 02:00:00.000000 +00:00,21583.07556,36549.97333
2017/10/16 06:00:00.000000 +00:00,15728.07111,18981.54667
2017/10/16 10:00:00.000000 +00:00,494033.92,682845.2978
2017/10/16 14:00:00.000000 +00:00,4259813.831,4729189.262
2017/10/16 18:00:00.000000 +00:00,1469879.182,1567689.956
2017/10/16 22:00:00.000000 +00:00,1963224.178,2021199.644
2017/10/17 02:00:00.000000 +00:00,150506.3822,157782.4711
2017/10/17 06:00:00.000000 +00:00,21919.85778,27820.94222
2017/10/17 10:00:00.000000 +00:00,497758.4356,529950.1511
2017/10/17 14:00:00.000000 +00:00,1627317.476,1858313.671
2017/10/17 18:00:00.000000 +00:00,1315153.92,2053184.853
2017/10/17 22:00:00.000000 +00:00,893748.3378,985654.0444
2017/10/18 02:00:00.000000 +00:00,135307.9467,142417.92
2017/10/18 06:00:00.000000 +00:00,8904.248889,10682.59556
2017/10/18 10:00:00.000000 +00:00,188176.4978,209969.4933
2017/10/18 14:00:00.000000 +00:00,3983462.4,4368989.298
2017/10/18 18:00:00.000000 +00:00,2967958.756,3120230.4
2017/10/18 22:00:00.000000 +00:00,351407.7867,493681.7778
2017/10/19 02:00:00.000000 +00:00,1946476.658,1986334.72
2017/10/19 06:00:00.000000 +00:00,33999.64444,41231.36
2017/10/19 10:00:00.000000 +00:00,490410.0978,713266.0622
2017/10/19 14:00:00.000000 +00:00,3720507.733,4105188.693
2017/10/19 18:00:00.000000 +00:00,3953314.702,4300239.076
2017/10/19 22:00:00.000000 +00:00,1216004.551,1440695.751
2017/10/20 02:00:00.000000 +00:00,8508.871111,9391.786667
2017/10/20 06:00:00.000000 +00:00,102577.4933,105744.4978
2017/10/20 10:00:00.000000 +00:00,883369.5289,990970.88
2017/10/20 14:00:00.000000 +00:00,3701984.711,4320690.062
2017/10/20 18:00:00.000000 +00:00,3332429.369,4028868.836
2017/10/20 22:00:00.000000 +00:00,1074449.636,1284791.182
2017/10/21 02:00:00.000000 +00:00,179276.2311,267112.6756
2017/10/21 06:00:00.000000 +00:00,10142.15111,12405.76
2017/10/21 10:00:00.000000 +00:00,1691492.693,1909390.791
2017/10/21 14:00:00.000000 +00:00,4697889.564,5333998.364
2017/10/21 18:00:00.000000 +00:00,4005456.213,4930892.231
2017/10/21 22:00:00.000000 +00:00,1899854.507,2283954.062
2017/10/22 02:00:00.000000 +00:00,31406.64889,43203.69778
2017/10/22 06:00:00.000000 +00:00,5539.271111,5951.146667
2017/10/22 10:00:00.000000 +00:00,1612084.907,1741847.893
2017/10/22 14:00:00.000000 +00:00,2852424.249,3269452.231
2017/10/22 18:00:00.000000 +00:00,3989550.649,4279071.289
2017/10/22 22:00:00.000000 +00:00,349725.0133,394190.5067
2017/10/23 02:00:00.000000 +00:00,26727.53778,30375.82222
2017/10/23 06:00:00.000000 +00:00,36959.00444,50297.17333
2017/10/23 10:00:00.000000 +00:00,222859.9467,239468.0889
2017/10/23 14:00:00.000000 +00:00,1509986.987,1933104.924
2017/10/23 18:00:00.000000 +00:00,1348415.147,1506432
2017/10/23 22:00:00.000000 +00:00,3230.72,3829.76
2017/10/24 02:00:00.000000 +00:00,1528.035556,1741.937778
2017/10/24 06:00:00.000000 +00:00,1086.008889,1318.115556
2017/10/24 10:00:00.000000 +00:00,197011.3422,239064.1778
2017/10/24 14:00:00.000000 +00:00,1384591.929,1819367.538
2017/10/24 18:00:00.000000 +00:00,1479264.711,1849411.129
2017/10/24 22:00:00.000000 +00:00,448343.04,527597.7956
2017/10/25 02:00:00.000000 +00:00,28556.51556,34808.60444
2017/10/25 06:00:00.000000 +00:00,11334.54222,13285.83111
2017/10/25 10:00:00.000000 +00:00,111199.5733,210339.84
2017/10/25 14:00:00.000000 +00:00,3043859.911,3316449.849
2017/10/25 18:00:00.000000 +00:00,1250612.907,1600694.613
2017/10/25 22:00:00.000000 +00:00,679279.5022,815674.5956
2017/10/26 02:00:00.000000 +00:00,459.0933333,604.7288889
2017/10/26 06:00:00.000000 +00:00,9378.702222,10152.39111
2017/10/26 10:00:00.000000 +00:00,353361.92,659298.9867
2017/10/26 14:00:00.000000 +00:00,3876068.124,4133139.911
2017/10/26 18:00:00.000000 +00:00,2473456.64,2880971.093
2017/10/26 22:00:00.000000 +00:00,111674.0267,191520.4267
2017/10/27 02:00:00.000000 +00:00,49960.96,54944.42667
2017/10/27 06:00:00.000000 +00:00,52085.19111,54637.22667
2017/10/27 10:00:00.000000 +00:00,1145669.973,1236546.56
2017/10/27 14:00:00.000000 +00:00,2795930.169,3056541.013
2017/10/27 18:00:00.000000 +00:00,3559409.778,3718034.204
2017/10/27 22:00:00.000000 +00:00,813303.4667,1072524.516
2017/10/28 02:00:00.000000 +00:00,113396.0533,119264.7111
2017/10/28 06:00:00.000000 +00:00,535.3244444,906.8088889
2017/10/28 10:00:00.000000 +00:00,941209.6,1002366.862
2017/10/28 14:00:00.000000 +00:00,2978434.844,3805646.507
2017/10/28 18:00:00.000000 +00:00,2369122.987,3582965.191
2017/10/28 22:00:00.000000 +00:00,746776.4622,956229.4044
2017/10/29 02:00:00.000000 +00:00,65378.41778,112977.92
2017/10/29 06:00:00.000000 +00:00,97578.66667,135433.6711
2017/10/29 10:00:00.000000 +00:00,398286.5067,447455.0044
2017/10/29 14:00:00.000000 +00:00,249899.2356,318602.24
2017/10/29 18:00:00.000000 +00:00,4705.28,5274.168889
2017/10/29 22:00:00.000000 +00:00,135499.0933,146636.8
2017/10/30 02:00:00.000000 +00:00,0,0
2017/10/30 06:00:00.000000 +00:00,0,0
2017/10/30 10:00:00.000000 +00:00,187582.5778,204598.6133
2017/10/30 14:00:00.000000 +00:00,1033283.129,1184795.307
2017/10/30 18:00:00.000000 +00:00,1964601.458,2612801.422
2017/10/30 22:00:00.000000 +00:00,10407.82222,11567.21778
2017/10/31 02:00:00.000000 +00:00,41127.25333,42219.52
2017/10/31 06:00:00.000000 +00:00,127120.4978,131304.6756
2017/10/31 10:00:00.000000 +00:00,107878.4,137684.1956
2017/10/31 14:00:00.000000 +00:00,361658.0267,414946.4178
2017/10/31 18:00:00.000000 +00:00,241737.9556,279093.4756
2017/10/31 22:00:00.000000 +00:00,23484.30222,28542.29333
2017/11/01 02:00:00.000000 +00:00,463.0755556,1200.355556
2017/11/01 06:00:00.000000 +00:00,3189.191111,4948.764444
2017/11/01 10:00:00.000000 +00:00,58920.39111,61567.43111
2017/11/01 14:00:00.000000 +00:00,176288.4267,196047.6444
2017/11/01 18:00:00.000000 +00:00,340826.4533,389900.5156
2017/11/01 22:00:00.000000 +00:00,247141.8311,299727.6444
2017/11/02 02:00:00.000000 +00:00,356706.9867,364271.5022
2017/11/02 06:00:00.000000 +00:00,3394.56,4144.924444
2017/11/02 10:00:00.000000 +00:00,37658.73778,40767.71556
2017/11/02 14:00:00.000000 +00:00,509802.3822,567889.92
2017/11/02 18:00:00.000000 +00:00,94387.2,110131.7689
2017/11/02 22:00:00.000000 +00:00,134325.4756,139626.9511
2017/11/03 02:00:00.000000 +00:00,16248.03556,16762.88
2017/11/03 06:00:00.000000 +00:00,9492.48,9650.631111
2017/11/03 10:00:00.000000 +00:00,188550.8267,220125.2978
2017/11/03 14:00:00.000000 +00:00,253303.4667,306484.3378
2017/11/03 18:00:00.000000 +00:00,219408.4978,273688.4622
2017/11/03 22:00:00.000000 +00:00,793933.3689,1203986.773
2017/11/04 02:00:00.000000 +00:00,36189.86667,38718.00889
2017/11/04 06:00:00.000000 +00:00,30048.71111,31204.69333
2017/11/04 10:00:00.000000 +00:00,69752.03556,72304.07111
2017/11/04 14:00:00.000000 +00:00,1583546.027,1630748.444
2017/11/04 18:00:00.000000 +00:00,300155.4489,317816.0356
2017/11/04 22:00:00.000000 +00:00,6939.875556,8014.506667
2017/11/05 02:00:00.000000 +00:00,37436.30222,40041.81333
2017/11/05 06:00:00.000000 +00:00,106156.3733,110009.4578
2017/11/05 10:00:00.000000 +00:00,61363.76889,72314.31111
2017/11/05 14:00:00.000000 +00:00,523907.4133,643185.2089
2017/11/05 18:00:00.000000 +00:00,53890.27556,55472.35556
2017/11/05 22:00:00.000000 +00:00,101858.4178,106711.04
2017/11/06 02:00:00.000000 +00:00,0,0
2017/11/06 06:00:00.000000 +00:00,1524.053333,2337.564444
2017/11/06 10:00:00.000000 +00:00,28177.06667,29833.10222
2017/11/06 14:00:00.000000 +00:00,133518.7911,168389.9733
2017/11/06 18:00:00.000000 +00:00,43289.6,47757.65333
2017/11/06 22:00:00.000000 +00:00,137400.8889,143875.4133
2017/11/07 02:00:00.000000 +00:00,19.91111111,43.23555556
2017/11/07 06:00:00.000000 +00:00,22541.65333,23506.48889
2017/11/07 10:00:00.000000 +00:00,2200.462222,2600.391111
2017/11/07 14:00:00.000000 +00:00,13916.72889,15411.2
2017/11/07 18:00:00.000000 +00:00,108864.8533,116711.5378
2017/11/07 22:00:00.000000 +00:00,4315.591111,5411.271111
2017/11/08 02:00:00.000000 +00:00,33964.37333,35932.72889
2017/11/08 06:00:00.000000 +00:00,0,0
2017/11/08 10:00:00.000000 +00:00,6074.595556,6361.884444
2017/11/08 14:00:00.000000 +00:00,881.2088889,1330.631111
2017/11/08 18:00:00.000000 +00:00,347758.3644,360021.3333
2017/11/08 22:00:00.000000 +00:00,10822.54222,19931.02222
2017/11/09 02:00:00.000000 +00:00,0,0
2017/11/09 06:00:00.000000 +00:00,0,0
2017/11/09 10:00:00.000000 +00:00,86955.80444,91555.27111
2017/11/09 14:00:00.000000 +00:00,1467.164444,1834.097778
2017/11/09 18:00:00.000000 +00:00,72259.69778,78454.32889
2017/11/09 22:00:00.000000 +00:00,10936.32,12084.33778
2017/11/10 02:00:00.000000 +00:00,0,0
2017/11/10 06:00:00.000000 +00:00,305.4933333,387.4133333
2017/11/10 10:00:00.000000 +00:00,17940.48,22733.93778
2017/11/10 14:00:00.000000 +00:00,62282.52444,81639.53778
2017/11/10 18:00:00.000000 +00:00,112835.6978,116851.4844
2017/11/10 22:00:00.000000 +00:00,14464,17327.21778
2017/11/11 02:00:00.000000 +00:00,1803.377778,2173.724444
2017/11/11 06:00:00.000000 +00:00,0,0
2017/11/11 10:00:00.000000 +00:00,5869.795556,6560.995556
2017/11/11 14:00:00.000000 +00:00,84782.08,98658.98667
2017/11/11 18:00:00.000000 +00:00,13069.08444,20927.14667
2017/11/11 22:00:00.000000 +00:00,13680.64,16823.75111
2017/11/12 02:00:00.000000 +00:00,508.0177778,630.3288889
2017/11/12 06:00:00.000000 +00:00,55.18222222,61.44
2017/11/12 10:00:00.000000 +00:00,6131.484444,6698.666667
2017/11/12 14:00:00.000000 +00:00,284671.4311,321894.9689
2017/11/12 18:00:00.000000 +00:00,30856.53333,40124.30222
2017/11/12 22:00:00.000000 +00:00,2201.6,2310.257778
2017/11/13 02:00:00.000000 +00:00,0.568888889,2.275555556
2017/11/13 06:00:00.000000 +00:00,26459.59111,27647.43111
2017/11/13 10:00:00.000000 +00:00,8706.844444,9347.413333
2017/11/13 14:00:00.000000 +00:00,131378.0622,138530.7022
2017/11/13 18:00:00.000000 +00:00,4715.52,5693.44
2017/11/13 22:00:00.000000 +00:00,47.78666667,58.02666667
2017/11/14 02:00:00.000000 +00:00,0.568888889,2.844444444
2017/11/14 06:00:00.000000 +00:00,0,0
2017/11/14 10:00:00.000000 +00:00,23411.48444,24532.76444
2017/11/14 14:00:00.000000 +00:00,77953.13778,90421.47556
2017/11/14 18:00:00.000000 +00:00,72538.45333,77874.63111
2017/11/14 22:00:00.000000 +00:00,40115.76889,44805.12
2017/11/15 02:00:00.000000 +00:00,0.568888889,0.568888889
2017/11/15 06:00:00.000000 +00:00,233.2444444,323.6977778
2017/11/15 10:00:00.000000 +00:00,28680.53333,29740.37333
2017/11/15 14:00:00.000000 +00:00,153048.1778,163773.44
2017/11/15 18:00:00.000000 +00:00,42844.16,82393.31556
2017/11/15 22:00:00.000000 +00:00,15520.99556,18370.56
2017/11/16 02:00:00.000000 +00:00,0,0
2017/11/16 06:00:00.000000 +00:00,70115.55556,72239.78667
2017/11/16 10:00:00.000000 +00:00,42317.93778,44282.31111
2017/11/16 14:00:00.000000 +00:00,40562.91556,48891.44889
2017/11/16 18:00:00.000000 +00:00,419533.3689,554805.4756
2017/11/16 22:00:00.000000 +00:00,80622.36444,99044.12444
2017/11/17 02:00:00.000000 +00:00,10.80888889,12.51555556
2017/11/17 06:00:00.000000 +00:00,1416.533333,1639.537778
2017/11/17 10:00:00.000000 +00:00,37298.06222,47365.12
2017/11/17 14:00:00.000000 +00:00,38626.98667,43559.25333
2017/11/17 18:00:00.000000 +00:00,46989.65333,56689.20889
2017/11/17 22:00:00.000000 +00:00,124492.2311,133794.7022
2017/11/18 02:00:00.000000 +00:00,1.706666667,1.706666667
2017/11/18 06:00:00.000000 +00:00,51.76888889,87.60888889
2017/11/18 10:00:00.000000 +00:00,99386.02667,127568.7822
2017/11/18 14:00:00.000000 +00:00,215108.8356,257396.0533
2017/11/18 18:00:00.000000 +00:00,197536.4267,213130.24
2017/11/18 22:00:00.000000 +00:00,80390.25778,97157.68889
2017/11/19 02:00:00.000000 +00:00,1017.173333,1215.146667
2017/11/19 06:00:00.000000 +00:00,1.137777778,2.844444444
2017/11/19 10:00:00.000000 +00:00,359082.6667,399263.8578
2017/11/19 14:00:00.000000 +00:00,412939.9467,439968.9956
2017/11/19 18:00:00.000000 +00:00,820601.7422,841153.4222
2017/11/19 22:00:00.000000 +00:00,85207.60889,92845.51111
2017/11/20 02:00:00.000000 +00:00,12970.66667,14660.83556
